Phage_ID,Host,Lifestyle,Phage_source,Protein_source,Start,Stop,Protein_ID,Product
IMGVR_UViG_2667527847_000001|2667527847|2667576733|530924-540764,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,1940.0,2149.0,IMGVR_UViG_2667527847_000001|2667527847|2667576733|530924-540764_3,hypothetical protein
IMGVR_UViG_2667527847_000001|2667527847|2667576733|530924-540764,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,3175.0,3609.0,IMGVR_UViG_2667527847_000001|2667527847|2667576733|530924-540764_6,hypothetical protein
IMGVR_UViG_2667527847_000001|2667527847|2667576733|530924-540764,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,3731.0,3982.0,IMGVR_UViG_2667527847_000001|2667527847|2667576733|530924-540764_8,hypothetical protein
IMGVR_UViG_2667527847_000001|2667527847|2667576733|530924-540764,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,4379.0,5665.0,IMGVR_UViG_2667527847_000001|2667527847|2667576733|530924-540764_10,hypothetical protein
IMGVR_UViG_2667527847_000001|2667527847|2667576733|530924-540764,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,7533.0,8825.0,IMGVR_UViG_2667527847_000001|2667527847|2667576733|530924-540764_14,hypothetical protein
IMGVR_UViG_2667528033_000001|2667528033|2667604483|58534-69228,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,1690.0,2388.0,IMGVR_UViG_2667528033_000001|2667528033|2667604483|58534-69228_2,hypothetical protein
IMGVR_UViG_2667528033_000001|2667528033|2667604483|58534-69228,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,2843.0,3058.0,IMGVR_UViG_2667528033_000001|2667528033|2667604483|58534-69228_3,hypothetical protein
IMGVR_UViG_2667528033_000001|2667528033|2667604483|58534-69228,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,4234.0,4668.0,IMGVR_UViG_2667528033_000001|2667528033|2667604483|58534-69228_6,hypothetical protein
IMGVR_UViG_2667528033_000001|2667528033|2667604483|58534-69228,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,4789.0,5040.0,IMGVR_UViG_2667528033_000001|2667528033|2667604483|58534-69228_8,hypothetical protein
IMGVR_UViG_2667528033_000001|2667528033|2667604483|58534-69228,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,5382.0,6536.0,IMGVR_UViG_2667528033_000001|2667528033|2667604483|58534-69228_10,hypothetical protein
IMGVR_UViG_2667528033_000001|2667528033|2667604483|58534-69228,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,8419.0,9711.0,IMGVR_UViG_2667528033_000001|2667528033|2667604483|58534-69228_14,hypothetical protein
IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098,Pseudomonas E peli,temperate,IMG_VR,prodigal,228.0,476.0,IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098_1,hypothetical protein
IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098,Pseudomonas E peli,temperate,IMG_VR,prodigal,546.0,1118.0,IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098_2,hypothetical protein
IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098,Pseudomonas E peli,temperate,IMG_VR,prodigal,1489.0,1731.0,IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098_3,hypothetical protein
IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098,Pseudomonas E peli,temperate,IMG_VR,prodigal,1826.0,2407.0,IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098_4,hypothetical protein
IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098,Pseudomonas E peli,temperate,IMG_VR,prodigal,2510.0,3283.0,IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098_5,hypothetical protein
IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098,Pseudomonas E peli,temperate,IMG_VR,prodigal,4314.0,4538.0,IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098_7,hypothetical protein
IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098,Pseudomonas E peli,temperate,IMG_VR,prodigal,4535.0,5005.0,IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098_8,hypothetical protein
IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098,Pseudomonas E peli,temperate,IMG_VR,prodigal,5177.0,5488.0,IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098_9,hypothetical protein
IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098,Pseudomonas E peli,temperate,IMG_VR,prodigal,5668.0,6036.0,IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098_10,hypothetical protein
IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098,Pseudomonas E peli,temperate,IMG_VR,prodigal,6143.0,6355.0,IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098_11,hypothetical protein
IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098,Pseudomonas E peli,temperate,IMG_VR,prodigal,9643.0,10923.0,IMGVR_UViG_2671180067_000001|2671180067|2671190475|14190-26098_16,hypothetical protein
IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,3.0,437.0,IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472_1,hypothetical protein
IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,1488.0,2780.0,IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472_3,hypothetical protein
IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,4649.0,5935.0,IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472_7,hypothetical protein
IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,6332.0,6583.0,IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472_9,hypothetical protein
IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,6705.0,7139.0,IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472_11,hypothetical protein
IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,8769.0,9041.0,IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472_15,hypothetical protein
IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,9151.0,9417.0,IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472_16,hypothetical protein
IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,9473.0,9808.0,IMGVR_UViG_2671180784_000002|2671180784|2671276924|5862665-5872472_17,hypothetical protein
IMGVR_UViG_2675903445_000001|2675903445|2675976030|226030-237003,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,3251.0,3460.0,IMGVR_UViG_2675903445_000001|2675903445|2675976030|226030-237003_6,hypothetical protein
IMGVR_UViG_2675903445_000001|2675903445|2675976030|226030-237003,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,4485.0,4919.0,IMGVR_UViG_2675903445_000001|2675903445|2675976030|226030-237003_10,hypothetical protein
IMGVR_UViG_2675903445_000001|2675903445|2675976030|226030-237003,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,5040.0,5291.0,IMGVR_UViG_2675903445_000001|2675903445|2675976030|226030-237003_12,hypothetical protein
IMGVR_UViG_2675903445_000001|2675903445|2675976030|226030-237003,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,5654.0,6784.0,IMGVR_UViG_2675903445_000001|2675903445|2675976030|226030-237003_14,hypothetical protein
IMGVR_UViG_2675903445_000001|2675903445|2675976030|226030-237003,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,8666.0,9958.0,IMGVR_UViG_2675903445_000001|2675903445|2675976030|226030-237003_18,hypothetical protein
IMGVR_UViG_2675903567_000002|2675903567|2675989780|156921-168911,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,1547.0,2650.0,IMGVR_UViG_2675903567_000002|2675903567|2675989780|156921-168911_3,hypothetical protein
IMGVR_UViG_2675903567_000002|2675903567|2675989780|156921-168911,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,2652.0,3830.0,IMGVR_UViG_2675903567_000002|2675903567|2675989780|156921-168911_4,hypothetical protein
IMGVR_UViG_2675903567_000002|2675903567|2675989780|156921-168911,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,4328.0,4537.0,IMGVR_UViG_2675903567_000002|2675903567|2675989780|156921-168911_6,hypothetical protein
IMGVR_UViG_2675903567_000002|2675903567|2675989780|156921-168911,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,5505.0,5939.0,IMGVR_UViG_2675903567_000002|2675903567|2675989780|156921-168911_10,hypothetical protein
IMGVR_UViG_2675903567_000002|2675903567|2675989780|156921-168911,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,6060.0,6311.0,IMGVR_UViG_2675903567_000002|2675903567|2675989780|156921-168911_12,hypothetical protein
IMGVR_UViG_2675903567_000002|2675903567|2675989780|156921-168911,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,6653.0,7795.0,IMGVR_UViG_2675903567_000002|2675903567|2675989780|156921-168911_14,hypothetical protein
IMGVR_UViG_2675903567_000002|2675903567|2675989780|156921-168911,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,9677.0,10975.0,IMGVR_UViG_2675903567_000002|2675903567|2675989780|156921-168911_18,hypothetical protein
IMGVR_UViG_2684622760_000001|2684622760|2684642284|185081-194873,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,1122.0,2420.0,IMGVR_UViG_2684622760_000001|2684622760|2684642284|185081-194873_2,hypothetical protein
IMGVR_UViG_2684622760_000001|2684622760|2684642284|185081-194873,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,4297.0,5616.0,IMGVR_UViG_2684622760_000001|2684622760|2684642284|185081-194873_6,hypothetical protein
IMGVR_UViG_2684622760_000001|2684622760|2684642284|185081-194873,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,6031.0,6282.0,IMGVR_UViG_2684622760_000001|2684622760|2684642284|185081-194873_8,hypothetical protein
IMGVR_UViG_2684622760_000001|2684622760|2684642284|185081-194873,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,6404.0,6838.0,IMGVR_UViG_2684622760_000001|2684622760|2684642284|185081-194873_10,hypothetical protein
IMGVR_UViG_2684622760_000001|2684622760|2684642284|185081-194873,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,7863.0,8072.0,IMGVR_UViG_2684622760_000001|2684622760|2684642284|185081-194873_14,hypothetical protein
IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,983.0,2275.0,IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194_2,hypothetical protein
IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,4158.0,5306.0,IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194_6,hypothetical protein
IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,5648.0,5899.0,IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194_8,hypothetical protein
IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,6020.0,6454.0,IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194_10,hypothetical protein
IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,7626.0,7880.0,IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194_13,hypothetical protein
IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,7954.0,8226.0,IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194_14,hypothetical protein
IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,8281.0,8973.0,IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194_15,hypothetical protein
IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,9293.0,10807.0,IMGVR_UViG_2687453218_000001|2687453218|2687453670|5134388-5145194_16,hypothetical protein
IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,983.0,2275.0,IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327_2,hypothetical protein
IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,4144.0,5430.0,IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327_6,hypothetical protein
IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,5827.0,6078.0,IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327_8,hypothetical protein
IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,6200.0,6634.0,IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327_10,hypothetical protein
IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,7809.0,8024.0,IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327_13,hypothetical protein
IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,8480.0,9277.0,IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327_14,hypothetical protein
IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,9274.0,10002.0,IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327_15,hypothetical protein
IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,10023.0,10793.0,IMGVR_UViG_2687453225_000001|2687453225|2687453684|5331011-5343327_16,hypothetical protein
IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,983.0,2275.0,IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020_2,hypothetical protein
IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,4158.0,5309.0,IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020_6,hypothetical protein
IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,5651.0,5902.0,IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020_8,hypothetical protein
IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,6023.0,6457.0,IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020_10,hypothetical protein
IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,7628.0,7882.0,IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020_13,hypothetical protein
IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,7956.0,8228.0,IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020_14,hypothetical protein
IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,8283.0,8975.0,IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020_15,hypothetical protein
IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,9295.0,10809.0,IMGVR_UViG_2687453261_000002|2687453261|2687453747|5218212-5229020_16,hypothetical protein
IMGVR_UViG_2687453262_000001|2687453262|2687453748|3348138-3356644,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,2736.0,2975.0,IMGVR_UViG_2687453262_000001|2687453262|2687453748|3348138-3356644_5,hypothetical protein
IMGVR_UViG_2687453262_000001|2687453262|2687453748|3348138-3356644,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,3238.0,3546.0,IMGVR_UViG_2687453262_000001|2687453262|2687453748|3348138-3356644_7,hypothetical protein
IMGVR_UViG_2687453262_000001|2687453262|2687453748|3348138-3356644,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,4531.0,5604.0,IMGVR_UViG_2687453262_000001|2687453262|2687453748|3348138-3356644_10,hypothetical protein
IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,983.0,2275.0,IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362_2,hypothetical protein
IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,4158.0,5300.0,IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362_6,hypothetical protein
IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,5663.0,5914.0,IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362_8,hypothetical protein
IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,6035.0,6469.0,IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362_10,hypothetical protein
IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,7642.0,7857.0,IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362_13,hypothetical protein
IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,7976.0,8242.0,IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362_14,hypothetical protein
IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,8679.0,9329.0,IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362_15,hypothetical protein
IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,9743.0,10699.0,IMGVR_UViG_2687453307_000001|2687453307|2687453826|4807628-4819362_16,hypothetical protein
IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,983.0,2275.0,IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554_2,hypothetical protein
IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,4158.0,5309.0,IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554_6,hypothetical protein
IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,5651.0,5902.0,IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554_8,hypothetical protein
IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,6023.0,6457.0,IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554_10,hypothetical protein
IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,7629.0,7883.0,IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554_13,hypothetical protein
IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,7957.0,8229.0,IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554_14,hypothetical protein
IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,8284.0,8976.0,IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554_15,hypothetical protein
IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,9296.0,10810.0,IMGVR_UViG_2687453418_000002|2687453418|2687454037|5061761-5073554_16,hypothetical protein
IMGVR_UViG_2687453514_000002|2687453514|2687454231|5046714-5058507,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,983.0,2275.0,IMGVR_UViG_2687453514_000002|2687453514|2687454231|5046714-5058507_2,hypothetical protein
IMGVR_UViG_2687453514_000002|2687453514|2687454231|5046714-5058507,Pseudomonas aeruginosa,temperate,IMG_VR,prodigal,4158.0,5309.0,IMGVR_UViG_2687453514_000002|2687453514|2687454231|5046714-5058507_6,hypothetical protein
